Date,Open,High,Low,Close,Adj Close,Volume
2023-08-21,177.729996,177.960007,176.229996,177.050003,171.806534,4284100
2023-08-22,176.179993,176.820007,175.309998,175.699997,170.496521,3491500
2023-08-23,177.250000,178.279999,176.369995,178.119995,172.844849,4042700
2023-08-24,178.009995,180.440002,177.100006,177.179993,171.932678,5709800
2023-08-25,178.059998,179.710007,177.839996,179.419998,174.106339,4710700
2023-08-28,180.820007,181.179993,179.339996,180.250000,174.911758,3189800
2023-08-29,180.300003,181.220001,179.020004,180.929993,175.571609,4368600
2023-08-30,181.460007,182.259995,180.720001,181.080002,175.717178,3153400
2023-08-31,179.339996,179.630005,177.860001,177.919998,173.865356,5566700
2023-09-01,178.729996,178.809998,174.639999,175.320007,171.324615,4800400
2023-09-05,175.270004,175.880005,173.649994,174.160004,170.191055,5081800
2023-09-06,174.919998,174.990005,173.479996,174.729996,170.748047,5933800
2023-09-07,175.850006,177.059998,175.210007,176.399994,172.379990,4934300
2023-09-08,175.809998,177.149994,175.610001,176.270004,172.252975,2995000
2023-09-11,176.830002,179.429993,176.830002,178.929993,174.852341,4512700
2023-09-12,178.740005,178.919998,177.800003,178.270004,174.207382,3331100
2023-09-13,178.330002,180.139999,178.210007,179.679993,175.585251,3781400
2023-09-14,179.940002,181.690002,179.330002,181.229996,177.099930,4118300
2023-09-15,181.410004,181.820007,179.610001,179.839996,175.741592,11656000
2023-09-18,181.000000,181.000000,178.429993,179.380005,175.292084,3182600
2023-09-19,178.860001,179.130005,177.300003,178.320007,174.256256,3369300
2023-09-20,179.089996,179.419998,177.559998,178.380005,174.314880,3695800
2023-09-21,178.100006,178.330002,175.130005,175.380005,171.383255,5351000
2023-09-22,174.940002,176.389999,174.369995,175.270004,171.275757,4542300
2023-09-25,174.679993,175.440002,173.179993,174.330002,170.357178,3553600
2023-09-26,173.000000,173.720001,171.639999,172.520004,168.588425,5213700
2023-09-27,172.309998,172.690002,169.029999,169.570007,165.705658,5729900
2023-09-28,169.929993,170.179993,168.179993,169.500000,165.637253,4841600
2023-09-29,170.509995,170.839996,168.039993,169.440002,165.578613,5194200
2023-10-02,169.080002,169.490005,167.320007,169.169998,165.314774,3838800
2023-10-03,168.860001,170.000000,167.029999,167.699997,163.878265,4873400
2023-10-04,168.449997,169.130005,167.059998,168.910004,165.060699,4134000
2023-10-05,168.770004,168.809998,159.869995,160.100006,156.451477,10556400
2023-10-06,158.779999,160.919998,155.830002,160.289993,156.637131,12770700
2023-10-09,160.000000,161.419998,158.639999,161.360001,157.682755,7244500
2023-10-10,164.250000,165.179993,162.029999,164.399994,160.653458,11456400
2023-10-11,165.009995,165.440002,161.600006,162.619995,158.914032,7371500
2023-10-12,162.600006,162.649994,157.429993,158.080002,154.477493,9024100
2023-10-13,158.619995,160.240005,157.949997,160.000000,156.353745,6757100
2023-10-16,161.000000,161.949997,159.800003,161.080002,157.409134,5605000
2023-10-17,160.000000,161.630005,159.160004,160.369995,156.715317,6411300
2023-10-18,161.020004,163.399994,160.869995,162.029999,158.337494,6650600
2023-10-19,161.899994,162.720001,160.410004,160.559998,156.900986,6336800
2023-10-20,161.369995,162.229996,159.710007,160.000000,156.353745,5485800
2023-10-23,159.600006,161.600006,159.059998,160.080002,156.431931,5795800
2023-10-24,160.410004,162.850006,159.679993,162.190002,158.493835,5265200
2023-10-25,162.050003,163.500000,161.470001,162.350006,158.650208,4534600
2023-10-26,162.679993,163.360001,161.300003,161.410004,157.731613,5147000
2023-10-27,162.020004,162.139999,158.889999,159.619995,155.982407,5078000
2023-10-30,161.300003,162.580002,160.740005,162.279999,158.581787,4625900
2023-10-31,162.949997,163.350006,161.660004,163.279999,159.558990,5947400
2023-11-01,163.669998,165.429993,162.759995,164.869995,161.112762,6682500
2023-11-02,164.740005,167.160004,164.669998,166.830002,163.028091,5413400
2023-11-03,168.679993,168.809998,166.690002,166.789993,162.988998,4063000
2023-11-06,165.460007,167.500000,165.210007,166.699997,162.901047,5784600
2023-11-07,166.800003,167.710007,166.119995,167.179993,163.370117,4687200
2023-11-08,168.169998,168.339996,166.660004,167.389999,163.575317,4926600
2023-11-09,167.580002,167.860001,165.809998,166.160004,162.373367,5639300
2023-11-10,167.309998,167.779999,164.860001,166.919998,163.116043,5552900
2023-11-13,167.000000,168.779999,166.460007,167.770004,163.946686,5402300
2023-11-14,167.949997,168.440002,166.889999,168.110001,164.278931,6238900
2023-11-15,168.699997,168.789993,166.270004,167.250000,163.438538,5611200
2023-11-16,168.389999,170.000000,166.399994,167.710007,163.888031,5386400
2023-11-17,168.050003,168.250000,165.770004,166.759995,162.959686,5583100
2023-11-20,166.000000,166.770004,165.720001,166.520004,162.725159,4886200
2023-11-21,167.110001,167.860001,165.919998,167.800003,163.975998,3980000
2023-11-22,168.350006,169.570007,168.300003,169.220001,165.363632,3235600
2023-11-24,168.949997,170.020004,168.949997,169.369995,165.510208,1751700
2023-11-27,169.699997,169.699997,168.089996,168.320007,164.484146,3664700
2023-11-28,168.380005,169.759995,168.020004,168.860001,165.011826,4056100
2023-11-29,169.100006,169.119995,166.649994,167.160004,163.350571,4722400
2023-11-30,166.110001,168.360001,164.820007,168.289993,165.708832,7346700
2023-12-01,168.369995,168.850006,167.380005,168.690002,166.102707,4893900
2023-12-04,168.399994,169.919998,168.190002,169.139999,166.545807,5323300
2023-12-05,169.149994,169.570007,167.710007,167.940002,165.364197,4553800
2023-12-06,167.979996,168.320007,166.729996,167.509995,164.940796,4726600
2023-12-07,168.000000,168.300003,166.699997,167.460007,164.891586,4934800
2023-12-08,167.039993,167.119995,165.270004,165.679993,163.138855,5114900
2023-12-11,167.440002,168.130005,166.460007,167.820007,165.246048,6912600
2023-12-12,169.279999,169.279999,167.710007,168.470001,165.886078,4515800
2023-12-13,168.539993,172.050003,168.119995,172.009995,169.371780,6082100
2023-12-14,171.649994,171.970001,167.940002,168.250000,165.669449,7119300
2023-12-15,167.449997,168.509995,166.449997,167.000000,164.438629,17731300
2023-12-18,168.059998,170.250000,167.410004,168.910004,166.319336,5439500
2023-12-19,167.940002,168.830002,167.309998,167.949997,165.374039,4855900
2023-12-20,166.509995,167.470001,165.669998,165.690002,163.148712,5157800
2023-12-21,166.500000,167.100006,165.389999,166.970001,164.409088,4374000
2023-12-22,167.360001,168.169998,166.860001,167.679993,165.108185,3030100
2023-12-26,167.649994,169.419998,167.250000,168.860001,166.270096,2779200
2023-12-27,168.899994,169.490005,168.360001,169.399994,166.801819,3502500
2023-12-28,169.399994,169.539993,168.699997,169.389999,166.791977,2911100
2023-12-29,169.339996,170.070007,169.169998,169.839996,167.235062,3291500
2024-01-02,169.520004,172.990005,169.190002,172.910004,170.257996,5743100
2024-01-03,175.000000,175.199997,172.699997,172.949997,170.297363,5588200
2024-01-04,171.610001,173.529999,170.580002,171.470001,168.840057,6283200
2024-01-05,171.570007,171.570007,167.559998,168.940002,166.348877,5251100
2024-01-08,168.940002,169.729996,167.789993,169.110001,166.516266,5735600
2024-01-09,167.789993,167.889999,165.929993,167.169998,164.606018,6268800
2024-01-10,166.589996,167.960007,166.199997,166.919998,164.359848,4394900
2024-01-11,167.139999,167.139999,164.820007,166.130005,163.581970,4800700
2024-01-12,166.339996,167.380005,165.570007,167.270004,164.704483,3546100
2024-01-16,167.270004,167.520004,165.190002,166.169998,163.621353,4576600
2024-01-17,165.990005,166.729996,165.440002,166.440002,163.887222,4392300
2024-01-18,165.470001,167.279999,164.990005,167.169998,164.606018,4709400
2024-01-19,167.139999,167.240005,165.570007,165.779999,163.237335,6506700
2024-01-22,165.960007,166.710007,165.020004,165.110001,162.577606,5697400
2024-01-23,164.559998,167.929993,164.360001,167.639999,165.068802,4932700
2024-01-24,167.639999,167.740005,165.520004,165.600006,163.060104,4984700
2024-01-25,165.809998,166.600006,164.940002,166.559998,164.005371,5373800
2024-01-26,166.600006,168.029999,166.600006,167.860001,165.285431,4849000
2024-01-29,167.529999,168.699997,167.389999,168.149994,165.570984,5713600
2024-01-30,167.669998,169.699997,167.320007,169.619995,167.018448,4804200
2024-01-31,169.960007,170.380005,167.880005,168.529999,165.945160,5769200
2024-02-01,168.529999,171.800003,167.169998,171.699997,169.066528,4920800
2024-02-02,171.240005,171.960007,170.100006,170.970001,168.347733,5307700
2024-02-05,170.550003,171.580002,169.050003,170.919998,168.298492,5142700
2024-02-06,171.449997,171.830002,169.940002,171.419998,168.790833,5182700
2024-02-07,172.630005,172.899994,171.380005,171.470001,168.840057,5769700
2024-02-08,171.720001,174.100006,171.410004,173.850006,171.183563,9269700
2024-02-09,171.199997,171.389999,166.970001,167.669998,165.098343,12731700
2024-02-12,167.860001,171.070007,167.199997,170.610001,167.993256,7867500
2024-02-13,171.220001,171.449997,167.240005,168.880005,166.289795,7302000
2024-02-14,168.339996,168.639999,166.059998,167.520004,164.950653,5731900
2024-02-15,167.949997,168.369995,166.679993,167.860001,165.285431,4451400
2024-02-16,167.210007,167.410004,165.679993,166.320007,163.769058,5245300
2024-02-20,167.740005,169.520004,167.190002,168.649994,166.063309,6117900
2024-02-21,169.949997,170.179993,167.860001,168.830002,166.240570,4195400
2024-02-22,167.639999,168.830002,166.100006,168.250000,165.669449,7539200
2024-02-23,167.940002,170.250000,167.800003,169.600006,166.998749,6409800
2024-02-26,169.419998,169.419998,167.710007,168.259995,165.679306,3837000
2024-02-27,167.820007,168.220001,167.350006,168.160004,165.580826,3567600
2024-02-28,168.119995,168.500000,166.449997,167.029999,164.468155,5275300
2024-02-29,166.210007,166.679993,164.910004,165.339996,164.046478,8489400
2024-03-01,164.860001,165.000000,163.250000,164.589996,163.302353,6109200
2024-03-04,164.449997,165.649994,163.600006,165.369995,164.076248,4303700
2024-03-05,165.220001,165.500000,161.809998,162.039993,160.772293,6631300
2024-03-06,162.059998,163.990005,162.039993,163.000000,161.724792,5302500
2024-03-07,163.820007,163.899994,162.500000,163.110001,161.833939,5801600
2024-03-08,162.320007,164.199997,162.089996,163.050003,161.774399,6063100
2024-03-11,163.919998,165.419998,163.309998,164.729996,163.441254,5404800
2024-03-12,165.139999,165.419998,163.960007,164.539993,163.252747,6158500
2024-03-13,165.100006,166.139999,164.740005,165.300003,164.006805,4585800
2024-03-14,166.259995,166.259995,164.199997,164.779999,163.490860,5155300
2024-03-15,165.059998,165.380005,163.639999,164.660004,163.371811,21881200
2024-03-18,167.050003,172.179993,166.949997,171.259995,169.920166,10478500
2024-03-19,171.100006,172.649994,171.000000,171.800003,170.455948,7653700
2024-03-20,172.300003,173.100006,171.119995,171.860001,170.515472,5046700
2024-03-21,171.919998,173.419998,171.050003,172.449997,171.100861,4343000
2024-03-22,173.020004,173.100006,171.759995,172.020004,170.674225,4106400
2024-03-25,172.199997,173.089996,172.110001,172.600006,171.249695,3941900
2024-03-26,172.169998,172.970001,171.820007,172.729996,171.378662,4593000
2024-03-27,174.000000,174.690002,173.050003,173.570007,172.212112,4911300
2024-03-28,174.759995,175.809998,174.369995,175.009995,173.640823,5710400
2024-04-01,175.570007,176.229996,172.649994,172.979996,171.626709,4815400
2024-04-02,172.940002,173.869995,171.360001,171.440002,170.098770,5158500
2024-04-03,170.000000,170.919998,168.699997,169.679993,168.352524,5828000
2024-04-04,170.919998,171.779999,169.330002,169.649994,168.322769,5422600
2024-04-05,169.399994,169.970001,168.070007,169.139999,167.816757,4412200
2024-04-08,169.149994,170.050003,168.740005,169.580002,168.253311,3755700
2024-04-09,170.229996,170.720001,168.729996,170.610001,169.275253,3774300
2024-04-10,169.570007,169.630005,167.770004,168.949997,167.628235,4581500
2024-04-11,169.619995,169.869995,167.770004,168.360001,167.042862,4241500
2024-04-12,167.690002,168.509995,167.320007,168.100006,166.784897,5453500
2024-04-15,169.210007,169.350006,166.029999,166.949997,165.643890,5133200
2024-04-16,167.029999,168.509995,166.889999,167.500000,166.189590,4569700
2024-04-17,169.089996,169.699997,168.210007,169.479996,168.154099,4069200
2024-04-18,170.100006,172.679993,170.100006,172.270004,170.922272,5574700
2024-04-19,172.279999,174.270004,171.800003,174.130005,172.767731,6636400
2024-04-22,174.410004,177.199997,174.029999,176.460007,175.079498,7288700
2024-04-23,174.699997,174.880005,170.139999,171.220001,169.880493,9145000
2024-04-24,168.500000,178.089996,167.649994,177.410004,176.022064,10016700
2024-04-25,178.279999,180.630005,175.820007,176.679993,175.297760,7441500
2024-04-26,174.440002,178.570007,174.339996,175.580002,174.206375,4472100
2024-04-29,175.500000,176.320007,175.020004,176.139999,174.761993,3224500
2024-04-30,176.270004,176.470001,174.839996,175.910004,174.533798,4465100
2024-05-01,175.460007,176.229996,173.660004,175.149994,173.779739,4340500
2024-05-02,175.580002,176.320007,174.550003,175.449997,174.077393,3964800
2024-05-03,175.800003,176.490005,175.000000,176.149994,174.771912,3491900
2024-05-06,176.759995,176.759995,175.130005,175.820007,174.444504,3576200
2024-05-07,177.000000,178.149994,176.509995,178.020004,176.627289,3708000
2024-05-08,178.710007,178.880005,177.190002,177.410004,176.022064,3400900
2024-05-09,177.259995,178.429993,177.089996,178.059998,176.666977,2421400
2024-05-10,177.949997,180.160004,177.610001,179.789993,178.383438,4201600
2024-05-13,180.509995,181.350006,179.850006,180.899994,179.484756,4408100
2024-05-14,181.050003,181.279999,178.600006,179.869995,178.462814,3508600
2024-05-15,179.240005,180.399994,179.000000,179.460007,178.056030,4785100
2024-05-16,179.630005,183.410004,179.460007,183.110001,181.677460,5984700
2024-05-17,182.589996,182.960007,181.830002,182.190002,180.764664,4449100
2024-05-20,182.089996,182.130005,179.910004,180.309998,178.899368,3221100
2024-05-21,181.500000,181.580002,179.800003,181.080002,179.663345,3288100
2024-05-22,180.449997,182.130005,179.979996,182.089996,180.665436,4047000
2024-05-23,181.330002,181.889999,179.039993,179.270004,177.867508,4009000
2024-05-24,179.369995,179.419998,177.869995,177.990005,176.597534,3447400
2024-05-28,176.229996,176.279999,171.899994,173.380005,172.023590,6178100
2024-05-29,172.429993,173.179993,170.720001,171.149994,169.811035,5352100
2024-05-30,171.350006,171.710007,170.399994,170.479996,169.146271,3903900
2024-05-31,169.889999,172.970001,169.520004,172.899994,171.547333,8155600
2024-06-03,172.720001,172.899994,171.029999,171.229996,169.890411,5032400
2024-06-04,171.210007,174.389999,170.820007,173.889999,172.529602,4619100
2024-06-05,173.839996,173.970001,171.960007,173.490005,172.132736,5370700
2024-06-06,174.000000,174.399994,172.679993,173.199997,171.844986,5536700
2024-06-07,171.500000,172.509995,170.750000,171.039993,171.039993,3521100
2024-06-10,170.110001,170.369995,165.619995,165.899994,165.899994,9432600
2024-06-11,164.869995,165.460007,163.509995,165.070007,165.070007,8284500
2024-06-12,164.880005,165.330002,162.440002,163.830002,163.830002,6281100
2024-06-13,162.080002,163.559998,161.539993,163.330002,163.330002,5432600
2024-06-14,163.130005,164.389999,162.529999,163.809998,163.809998,3603300
2024-06-17,163.490005,166.410004,162.789993,166.139999,166.139999,5412200
2024-06-18,166.100006,167.070007,165.250000,166.479996,166.479996,3519500
2024-06-20,165.729996,167.639999,165.729996,166.679993,166.679993,4942400
2024-06-21,167.210007,169.070007,166.449997,167.279999,167.279999,10899100
2024-06-24,167.500000,169.610001,167.089996,168.080002,168.080002,4476900
2024-06-25,168.080002,168.960007,167.250000,167.350006,167.350006,4220900
2024-06-26,165.889999,167.009995,164.850006,166.740005,166.740005,4778300
2024-06-27,166.630005,167.250000,165.270004,166.259995,166.259995,4326500
2024-06-28,165.300003,166.220001,164.619995,164.929993,164.929993,8755900
2024-07-01,165.039993,166.059998,162.580002,162.889999,162.889999,4508000
2024-07-02,163.500000,164.470001,162.320007,163.580002,163.580002,4650800
2024-07-03,162.919998,164.130005,161.960007,162.600006,162.600006,2879600
2024-07-05,162.639999,164.520004,162.470001,164.389999,164.389999,4208200
2024-07-08,163.059998,163.750000,161.919998,162.119995,162.119995,5268800
2024-07-09,162.190002,162.559998,161.500000,161.899994,161.899994,5801200
2024-07-10,161.839996,163.770004,160.660004,163.589996,163.589996,7372300
2024-07-11,159.100006,164.889999,158.029999,163.949997,163.949997,10258600
2024-07-12,164.960007,168.029999,164.960007,166.380005,166.380005,6677000
2024-07-15,166.009995,166.300003,163.649994,163.860001,163.860001,4551800
2024-07-16,163.410004,165.039993,162.839996,164.759995,164.759995,4461700
2024-07-17,166.039993,170.070007,165.889999,169.889999,169.889999,7671000
2024-07-18,168.710007,172.669998,168.389999,170.369995,170.369995,6228600
2024-07-19,170.279999,170.490005,168.470001,169.360001,169.360001,5332800
2024-07-22,169.259995,169.710007,167.350006,167.660004,167.660004,5308400
2024-07-23,167.789993,168.360001,166.179993,166.279999,166.279999,3344300
2024-07-24,166.279999,168.669998,164.949997,168.169998,168.169998,5867000
2024-07-25,169.490005,173.490005,168.860001,171.020004,171.020004,6270900
2024-07-26,170.729996,172.759995,170.729996,172.750000,172.750000,5745900
